Date,Adj Close,Close,High,Low,Open,Volume,VIX,puntaje_sent_fin_pos,puntaje_sent_fin_neu,puntaje_sent_fin_neg,recom_inv_llm,rows_per_day,has_news
2023-08-15,314.2198181152344,332.2099914550781,334.0299987792969,330.4800109863281,333.29998779296875,1657800,16.459999084472656,0.02306650974787765,0.47917170356959105,0.4977617347612977,5.0,2.0,1
2023-08-16,311.2876281738281,329.1099853515625,332.9200134277344,328.9700012207031,330.5400085449219,3340300,16.780000686645508,0.278824508190155,0.7124627828598022,0.0087126959115266,5.0,1.0,1
2023-08-17,309.7837829589844,327.5199890136719,333.989990234375,324.0,330.0,3135200,17.889999389648438,0.06364734210073943,0.8276036739349365,0.10874896148840583,3.1333333333333333,15.0,1
2023-08-18,307.3340759277344,324.92999267578125,327.6199951171875,323.20001220703125,324.32000732421875,1730500,17.299999237060547,0.0,0.0,0.0,0.0,0.0,0
2023-08-21,304.6195068359375,322.05999755859375,326.3900146484375,319.3900146484375,325.3900146484375,1983500,17.1299991607666,0.18956360109150405,0.5353454343974591,0.2750909717753529,3.4,5.0,1
2023-08-22,301.5265808105469,318.7900085449219,322.6400146484375,318.30999755859375,322.4800109863281,1810300,16.969999313354492,0.1195788607001304,0.8293081521987915,0.0511130020022392,2.5,2.0,1
2023-08-23,304.8747863769531,322.3299865722656,322.45001220703125,318.0,320.6199951171875,1429000,15.979999542236328,0.30037908721715206,0.08324544423738037,0.616375464845348,3.2162162162162162,37.0,1
2023-08-24,302.6331787109375,319.9599914550781,327.489990234375,319.510009765625,322.1499938964844,1185600,17.200000762939453,0.0101536884903907,0.0184899251908063,0.9713563323020937,4.111111111111111,9.0,1
2023-08-25,302.8128662109375,320.1499938964844,322.7200012207031,318.19000244140625,320.79998779296875,1159600,15.680000305175781,0.04883491434156891,0.8578871091206869,0.09327797172591086,3.25,12.0,1
2023-08-28,308.3177185058594,325.9700012207031,326.6000061035156,321.3399963378906,321.3399963378906,1440100,15.079999923706055,0.6333402127027512,0.33413132876157753,0.03252844568341967,3.9,10.0,1
2023-08-29,314.5414123535156,332.54998779296875,332.70001220703125,324.67999267578125,325.55999755859375,1831700,14.449999809265137,0.0341173708438873,0.588652715086937,0.37722991220653057,2.0,2.0,1
2023-08-30,313.3778381347656,328.5799865722656,331.9100036621094,327.6499938964844,330.0,1131500,13.880000114440918,0.0,0.0,0.0,0.0,0.0,0
2023-08-31,312.5481262207031,327.7099914550781,330.489990234375,325.9599914550781,329.4100036621094,1271100,13.569999694824219,0.4005415584318912,0.09740016322869521,0.5020583019806788,3.0,13.0,1
2023-09-01,312.25244140625,327.3999938964844,331.6199951171875,326.2099914550781,329.6700134277344,1201400,13.09000015258789,0.05428348233302434,0.1245477696259816,0.8211687339676752,3.2222222222222223,9.0,1
2023-09-05,308.7713317871094,323.75,328.4800109863281,322.6300048828125,327.3399963378906,1846000,14.010000228881836,0.048690747676624145,0.24282499154408774,0.7084842258029513,2.6666666666666665,9.0,1
2023-09-06,306.2725524902344,321.1300048828125,324.1400146484375,319.30999755859375,322.30999755859375,2120800,14.449999809265137,0.0,0.0,0.0,0.0,0.0,0
2023-09-07,307.0641174316406,321.9599914550781,324.2200012207031,320.1300048828125,320.6199951171875,1471100,14.399999618530273,0.01357102906331415,0.08307798672467465,0.9033509790897369,4.0,2.0,1
2023-09-08,310.4594421386719,325.5199890136719,325.9700012207031,321.6600036621094,321.9200134277344,2026400,13.84000015258789,0.02106777969747774,0.06658132094889871,0.9123508721590042,2.8,10.0,1
2023-09-11,309.6296691894531,324.6499938964844,330.1499938964844,324.2900085449219,328.260009765625,1283100,13.800000190734863,0.0418114513158798,0.9257606069246928,0.03242794175942737,4.0,3.0,1
2023-09-12,315.59051513671875,330.8999938964844,335.2799987792969,324.0,324.010009765625,2054700,14.229999542236328,0.0,0.0,0.0,0.0,0.0,0
2023-09-13,319.48175048828125,334.9800109863281,337.010009765625,330.82000732421875,333.5,2165000,13.479999542236328,0.02401342568919055,0.5561405494809151,0.4198459964245557,3.0,2.0,1
2023-09-14,328.6280822753906,344.57000732421875,345.1199951171875,336.8500061035156,339.0,2822700,12.819999694824219,0.07986738681793208,0.8815294583638509,0.03860321510583156,2.6666666666666665,15.0,1
2023-09-15,326.6919860839844,342.5400085449219,346.19000244140625,341.8599853515625,345.1499938964844,3063900,13.789999961853027,0.5836480855941772,0.3726678788661957,0.0436839833855629,2.0,1.0,1
2023-09-18,327.4358825683594,343.32000732421875,344.260009765625,339.2699890136719,342.5400085449219,1356600,14.0,0.0,0.0,0.0,0.0,0.0,0
2023-09-19,326.0720520019531,341.8900146484375,344.9700012207031,337.9700012207031,343.4599914550781,1660200,14.109999656677246,0.10088605433702465,0.7645809948444366,0.1345329089090228,4.0,2.0,1
2023-09-20,321.1222229003906,336.70001220703125,343.79998779296875,336.2900085449219,342.6099853515625,1224400,15.140000343322754,0.8005904387682676,0.09115000228796681,0.1082595815615994,3.7142857142857144,14.0,1
2023-09-21,314.9610290527344,330.239990234375,334.69000244140625,330.0799865722656,334.5,1685100,17.540000915527344,0.605495142750442,0.3780225627124309,0.01648225239478045,3.5,4.0,1
