Date,Adj Close,Close,High,Low,Open,Volume,VIX,puntaje_sent_fin_pos,puntaje_sent_fin_neu,puntaje_sent_fin_neg,recom_inv_llm,rows_per_day,has_news,Sentiment_gpt,Scaled_sentiment,News_flag
2023-08-03,353.80999755859375,353.80999755859375,354.4700012207031,349.4200134277344,350.2900085449219,2942000,15.920000076293945,0.2520836876197295,0.6801368756727739,0.06777947531505063,3.6363636363636362,22.0,1,3.5,0.6250249999999999,1.0
2023-08-04,349.989990234375,349.989990234375,355.1099853515625,349.3900146484375,353.989990234375,2842000,17.100000381469727,0.0,0.0,0.0,0.0,0.0,0,3.6666666666666665,0.6666916666666667,1.0
2023-08-07,362.5799865722656,362.5799865722656,364.6300048828125,355.1499938964844,355.7300109863281,5379900,15.770000457763672,0.0444885268807411,0.1897124648094177,0.7657989859580994,4.142857142857143,7.0,1,3.75,0.6875249999999999,1.0
2023-08-08,363.7300109863281,363.7300109863281,364.25,358.8500061035156,359.4200134277344,3428800,15.989999771118164,0.0,0.0,0.0,0.0,0.0,0,4.5,0.8750249999999999,1.0
2023-08-09,358.0199890136719,358.0199890136719,364.42999267578125,356.05999755859375,364.20001220703125,4424600,15.960000038146973,0.0,0.0,0.0,0.0,0.0,0,3.5,0.6250249999999999,1.0
2023-08-10,356.9800109863281,356.9800109863281,362.3500061035156,355.9200134277344,359.3599853515625,3098800,15.850000381469727,0.0,0.0,0.0,0.0,0.0,0,3.3333333333333335,0.5833583333333334,1.0
2023-08-11,358.3500061035156,358.3500061035156,359.25,353.20001220703125,356.260009765625,2475200,14.84000015258789,0.0,0.0,0.0,0.0,0.0,0,3.5,0.6250249999999999,1.0
2023-08-14,358.4800109863281,358.4800109863281,358.95001220703125,356.80999755859375,358.25,1990700,14.819999694824219,0.0538395494222641,0.8306406140327454,0.1155198290944099,3.3636363636363638,11.0,1,3.5,0.6250249999999999,1.0
2023-08-15,354.5,354.5,357.9200134277344,353.6700134277344,357.0,2863700,16.459999084472656,0.0094549860805273,0.0333497524261474,0.9571952223777772,3.1666666666666665,6.0,1,3.5,0.6250249999999999,1.0
2023-08-16,354.1099853515625,354.1099853515625,358.7200012207031,353.3800048828125,354.6000061035156,2196100,16.780000686645508,0.0,0.0,0.0,0.0,0.0,0,3.2857142857142856,0.5714535714285713,1.0
2023-08-17,353.19000244140625,353.19000244140625,356.29998779296875,351.8800048828125,354.010009765625,2847700,17.889999389648438,0.0,0.0,0.0,0.0,0.0,0,3.625,0.6562749999999999,1.0
2023-08-18,352.55999755859375,352.55999755859375,354.29998779296875,351.25,351.4700012207031,2870600,17.299999237060547,0.0,0.0,0.0,0.0,0.0,0,3.2857142857142856,0.5714535714285713,1.0
2023-08-21,352.0899963378906,352.0899963378906,354.17999267578125,349.6099853515625,354.0899963378906,2540000,17.1299991607666,0.0,0.0,0.0,0.0,0.0,0,3.4444444444444446,0.6111361111111111,1.0
2023-08-22,350.57000732421875,350.57000732421875,353.5,349.6600036621094,353.010009765625,2363300,16.969999313354492,0.0,0.0,0.0,0.0,0.0,0,3.5,0.6250249999999999,1.0
2023-08-23,354.260009765625,354.260009765625,354.32000732421875,351.5400085449219,351.6300048828125,2239500,15.979999542236328,0.0692766457796096,0.8752696514129639,0.05545369163155551,3.3846153846153846,13.0,1,3.5,0.6250249999999999,1.0
2023-08-24,354.29998779296875,354.29998779296875,357.2300109863281,354.1300048828125,354.3500061035156,2521100,17.200000762939453,0.0,0.0,0.0,0.0,0.0,0,4.4,0.850025,1.0
2023-08-25,355.92999267578125,355.92999267578125,357.3500061035156,352.9200134277344,354.989990234375,2136800,15.680000305175781,0.0,0.0,0.0,0.0,0.0,0,4.333333333333333,0.8333583333333332,1.0
2023-08-28,355.54998779296875,355.54998779296875,358.4100036621094,354.5299987792969,357.8900146484375,1728000,15.079999923706055,0.0,0.0,0.0,0.0,0.0,0,3.3333333333333335,0.5833583333333334,1.0
2023-08-29,358.2900085449219,358.2900085449219,358.5899963378906,354.010009765625,355.0400085449219,2285600,14.449999809265137,0.0359762012958526,0.8270173072814941,0.1370064318180084,3.0,2.0,1,4.0,0.7500249999999999,1.0
2023-08-30,361.05999755859375,361.05999755859375,362.67999267578125,358.6000061035156,358.6300048828125,3058300,13.880000114440918,0.0,0.0,0.0,0.0,0.0,0,3.5,0.6250249999999999,1.0
2023-08-31,360.20001220703125,360.20001220703125,362.4700012207031,359.25,362.17999267578125,2842300,13.569999694824219,0.0693716332316398,0.8632773160934448,0.0673510581254959,4.0,12.0,1,3.5714285714285716,0.642882142857143,1.0
2023-09-01,362.4599914550781,362.4599914550781,363.3900146484375,360.6000061035156,362.0,2637900,13.09000015258789,0.0,0.0,0.0,0.0,0.0,0,3.0,0.5000249999999999,1.0
2023-09-05,360.4700012207031,360.4700012207031,366.4700012207031,360.0,363.8800048828125,2976800,14.010000228881836,0.0,0.0,0.0,0.0,0.0,0,3.0,0.5000249999999999,1.0
2023-09-06,361.6700134277344,361.6700134277344,362.79998779296875,359.260009765625,360.0199890136719,2655800,14.449999809265137,0.0,0.0,0.0,0.0,0.0,0,3.4,0.600025,1.0
2023-09-07,361.79998779296875,361.79998779296875,363.29998779296875,360.8699951171875,360.9599914550781,3263800,14.399999618530273,0.0,0.0,0.0,0.0,0.0,0,3.3333333333333335,0.5833583333333334,1.0
2023-09-08,363.1499938964844,363.1499938964844,364.8299865722656,361.7699890136719,362.5199890136719,3019100,13.84000015258789,0.0718645825982093,0.8924068212509155,0.0357285887002944,3.4444444444444446,9.0,1,3.5,0.6250249999999999,1.0
2023-09-11,365.5199890136719,365.5199890136719,366.6099853515625,364.510009765625,364.8699951171875,2921600,13.800000190734863,0.0575093626976013,0.9230467081069946,0.0194439534097909,3.0,2.0,1,4.6,0.9000249999999999,1.0
2023-09-12,367.7799987792969,367.7799987792969,370.42999267578125,365.4700012207031,365.6499938964844,2898400,14.229999542236328,0.1039585024118423,0.8820237517356873,0.014017729088664,4.5,2.0,1,3.0,0.5000249999999999,1.0
2023-09-13,367.82000732421875,367.82000732421875,370.8399963378906,365.9700012207031,369.3299865722656,3261400,13.479999542236328,0.0,0.0,0.0,0.0,0.0,0,4.0,0.7500249999999999,1.0
2023-09-14,369.5,369.5,370.2200012207031,368.260009765625,370.1000061035156,3670100,12.819999694824219,0.0343973487615585,0.0531700886785984,0.9124326109886168,5.0,1.0,1,2.857142857142857,0.4643107142857143,1.0
2023-09-15,367.8599853515625,367.8599853515625,370.20001220703125,367.5199890136719,368.5199890136719,11595000,13.789999961853027,0.109240174293518,0.8345943689346313,0.0561655201017856,3.0,1.0,1,3.75,0.6875249999999999,1.0
