Date,Adj Close,Close,High,Low,Open,Volume,VIX,puntaje_sent_fin_pos,puntaje_sent_fin_neu,puntaje_sent_fin_neg,recom_inv_llm,rows_per_day,has_news
2023-08-01,46.650001525878906,46.650001525878906,49.029998779296875,46.0099983215332,48.66999816894531,82097500,13.930000305175781,0.026705155747809538,0.38018460930990317,0.5931102300417566,3.3333333333333335,42.0,1
2023-08-02,46.959999084472656,46.959999084472656,47.70500183105469,45.66999816894531,46.05500030517578,36303800,16.09000015258789,0.48103486746549606,0.4718894958496093,0.0470755696296691,3.0,2.0,1
2023-08-03,45.90999984741211,45.90999984741211,47.849998474121094,45.790000915527344,46.220001220703125,25248800,15.920000076293945,0.0598582252860069,0.9251739978790284,0.0149678271263837,3.0,1.0,1
2023-08-04,45.20000076293945,45.20000076293945,46.380001068115234,45.02000045776367,46.0,25657600,17.100000381469727,0.0,0.0,0.0,0.0,0.0,0
2023-08-07,44.95000076293945,44.95000076293945,45.529998779296875,44.380001068115234,45.0099983215332,22122500,15.770000457763672,0.0380759835243225,0.93683260679245,0.0250913966447114,4.0,1.0,1
2023-08-08,45.15999984741211,45.15999984741211,45.2400016784668,44.084999084472656,44.5,14742200,15.989999771118164,0.0,0.0,0.0,0.0,0.0,0
2023-08-09,44.11000061035156,44.11000061035156,45.459999084472656,43.84000015258789,45.25,20113000,15.960000038146973,0.07126482410563359,0.7860361263155937,0.1426990079796976,2.6666666666666665,9.0,1
2023-08-10,44.599998474121094,44.599998474121094,45.18000030517578,44.09000015258789,44.130001068115234,16908200,15.850000381469727,0.7076404094696045,0.2814997434616089,0.01085982704535125,4.0,2.0,1
2023-08-11,43.709999084472656,43.709999084472656,44.29999923706055,43.310001373291016,44.0,16181100,14.84000015258789,0.0,0.0,0.0,0.0,0.0,0
2023-08-14,44.849998474121094,44.849998474121094,44.8849983215332,42.95000076293945,43.5,15828800,14.819999694824219,0.0,0.0,0.0,0.0,0.0,0
2023-08-15,44.08000183105469,44.08000183105469,44.880001068115234,44.0099983215332,44.70000076293945,13404700,16.459999084472656,0.0,0.0,0.0,0.0,0.0,0
2023-08-16,43.650001525878906,43.650001525878906,44.33000183105469,43.400001525878906,43.97999954223633,14980800,16.780000686645508,0.0,0.0,0.0,0.0,0.0,0
2023-08-17,43.970001220703125,43.970001220703125,44.86000061035156,43.90999984741211,44.18000030517578,21326600,17.889999389648438,0.0,0.0,0.0,0.0,0.0,0
2023-08-18,44.689998626708984,44.689998626708984,44.84000015258789,43.189998626708984,43.27000045776367,17138000,17.299999237060547,0.0,0.0,0.0,0.0,0.0,0
2023-08-21,44.630001068115234,44.630001068115234,45.29999923706055,44.0099983215332,44.97999954223633,15362100,17.1299991607666,0.05669683963060375,0.9274048209190369,0.015898371115326847,5.0,2.0,1
2023-08-22,44.349998474121094,44.349998474121094,45.18000030517578,44.02000045776367,44.939998626708984,13593100,16.969999313354492,0.0,0.0,0.0,0.0,0.0,0
2023-08-23,45.13999938964844,45.13999938964844,45.6150016784668,44.0,44.0,14625800,15.979999542236328,0.0580029636621475,0.926546275615692,0.0154508035629987,3.0,1.0,1
2023-08-24,44.68000030517578,44.68000030517578,45.720001220703125,44.63999938964844,45.2400016784668,18129600,17.200000762939453,0.0,0.0,0.0,0.0,0.0,0
2023-08-25,43.959999084472656,43.959999084472656,44.84000015258789,43.08000183105469,44.709999084472656,19132500,15.680000305175781,0.0569326505064964,0.927158534526825,0.0159088037908077,5.0,1.0,1
2023-08-28,44.150001525878906,44.150001525878906,44.52000045776367,43.709999084472656,44.11000061035156,10424100,15.079999923706055,0.0,0.0,0.0,0.0,0.0,0
2023-08-29,45.349998474121094,45.349998474121094,45.584999084472656,44.119998931884766,44.209999084472656,11335400,14.449999809265137,0.0,0.0,0.0,0.0,0.0,0
2023-08-30,46.5099983215332,46.5099983215332,46.75,45.29999923706055,45.349998474121094,19869400,13.880000114440918,0.0,0.0,0.0,0.0,0.0,0
2023-08-31,47.22999954223633,47.22999954223633,47.56999969482422,46.52000045776367,46.689998626708984,19263800,13.569999694824219,0.0584020279347896,0.8590956926345825,0.0825023055076599,4.0,2.0,1
2023-09-01,47.040000915527344,47.040000915527344,47.70000076293945,46.83000183105469,47.5099983215332,14614500,13.09000015258789,0.0,0.0,0.0,0.0,0.0,0
2023-09-05,46.54999923706055,46.54999923706055,47.13999938964844,46.29999923706055,46.869998931884766,16461700,14.010000228881836,0.0,0.0,0.0,0.0,0.0,0
2023-09-06,45.900001525878906,45.900001525878906,46.849998474121094,45.61000061035156,46.34000015258789,14262700,14.449999809265137,0.0,0.0,0.0,0.0,0.0,0
2023-09-07,46.27000045776367,46.27000045776367,46.68000030517578,45.25,45.5,14972200,14.399999618530273,0.0562372803688049,0.8964081406593323,0.0473545603454113,5.0,1.0,1
2023-09-08,47.2400016784668,47.2400016784668,47.25,46.27000045776367,46.34000015258789,15956900,13.84000015258789,0.0,0.0,0.0,0.0,0.0,0
2023-09-11,48.939998626708984,48.939998626708984,48.970001220703125,47.650001525878906,47.7400016784668,19007300,13.800000190734863,0.0817320868372917,0.7686797976493835,0.1495881229639053,5.0,1.0,1
2023-09-12,47.91999816894531,47.91999816894531,49.1879997253418,47.900001525878906,48.34000015258789,18809000,14.229999542236328,0.0,0.0,0.0,0.0,0.0,0
2023-09-13,48.15999984741211,48.15999984741211,48.36000061035156,47.279998779296875,47.5099983215332,12691800,13.479999542236328,0.0,0.0,0.0,0.0,0.0,0
2023-09-14,48.31999969482422,48.31999969482422,48.69499969482422,47.80500030517578,48.630001068115234,13068200,12.819999694824219,0.0857550054788589,0.902019202709198,0.0122257759794592,4.0,1.0,1
