Date,Adj Close,Close,High,Low,Open,Volume,VIX,puntaje_sent_fin_pos,puntaje_sent_fin_neu,puntaje_sent_fin_neg,recom_inv_llm,rows_per_day,has_news,Sentiment_gpt,Scaled_sentiment,News_flag
2023-08-01,46.47578048706055,46.50699996948242,46.900001525878906,46.027000427246094,46.459999084472656,237858000,13.930000305175781,0.12672700147543628,0.5656668288367135,0.30760613762374434,3.4761904761904763,21.0,1,3.8823529411764706,0.7206132352941177,1.0
2023-08-02,44.239280700683594,44.26900100708008,45.84000015258789,43.387001037597656,45.83100128173828,530142000,16.09000015258789,0.046765168197453,0.9246926605701447,0.0285421777516603,3.0,4.0,1,3.076923076923077,0.5192557692307693,1.0
2023-08-03,44.48511505126953,44.51499938964844,45.11800003051758,43.79999923706055,43.79999923706055,324176000,15.920000076293945,0.0400053085759282,0.4760986845940351,0.483896023593843,1.0,2.0,1,3.5172413793103448,0.6293353448275862,1.0
2023-08-04,44.65000534057617,44.68000030517578,45.641998291015625,44.393001556396484,44.98500061035156,362666000,17.100000381469727,0.0631279200315475,0.920307457447052,0.0165646336972713,3.0,1.0,1,4.15,0.787525,1.0
2023-08-07,45.38651657104492,45.41699981689453,45.540000915527344,44.5629997253418,45.111000061035156,322154000,15.770000457763672,0.06447781622409816,0.9164832631746928,0.0190388802438974,3.0,3.0,1,3.5789473684210527,0.6447618421052632,1.0
2023-08-08,44.63401412963867,44.66400146484375,45.242000579833984,44.055999755859375,44.85300064086914,353843000,15.989999771118164,0.1398540628807885,0.8407457896641324,0.019400188699364586,3.142857142857143,7.0,1,4.238095238095238,0.8095488095238095,1.0
2023-08-09,42.52543258666992,42.55400085449219,44.3120002746582,42.13399887084961,44.27399826049805,586449000,15.960000038146973,0.037866148299404524,0.6025456147534507,0.35958826408854544,3.0,14.0,1,2.92,0.480025,1.0
2023-08-10,42.35954666137695,42.38800048828125,43.57400131225586,41.834999084472656,42.15999984741211,492705000,15.850000381469727,0.0582920350134372,0.9226420521736145,0.01906593237072225,2.0,2.0,1,3.657142857142857,0.6643107142857143,1.0
2023-08-11,40.827571868896484,40.85499954223633,42.018001556396484,40.638999938964844,41.750999450683594,533085000,14.84000015258789,0.05082961730659005,0.9284487068653107,0.02072167117148635,3.0,2.0,1,2.6666666666666665,0.4166916666666666,1.0
2023-08-14,43.7236213684082,43.75299835205078,43.79999923706055,40.31100082397461,40.486000061035156,690286000,14.819999694824219,0.0,0.0,0.0,0.0,0.0,0,4.0,0.7500249999999999,1.0
2023-08-15,43.910499572753906,43.939998626708984,45.268001556396484,43.709999084472656,44.560001373291016,676512000,16.459999084472656,0.0620961934328079,0.92246013879776,0.015443630516529,5.0,1.0,1,4.142857142857143,0.7857392857142858,1.0
2023-08-16,43.45680236816406,43.486000061035156,44.67499923706055,43.40599822998047,44.52000045776367,527451000,16.780000686645508,0.0584439300000667,0.9223508536815643,0.0192051855847239,4.5,2.0,1,3.6666666666666665,0.6666916666666667,1.0
2023-08-17,43.31489944458008,43.34400177001953,44.0620002746582,43.000999450683594,43.970001220703125,452395000,17.889999389648438,0.07725813263095913,0.8674479685723782,0.05529395374469451,3.1875,16.0,1,3.962962962962963,0.7407657407407406,1.0
2023-08-18,43.269927978515625,43.29899978637695,43.577999114990234,41.65999984741211,42.6349983215332,583768000,17.299999237060547,0.12321522459387774,0.8603372573852539,0.016447519883513402,2.5,2.0,1,3.7,0.675025,1.0
2023-08-21,46.935462951660156,46.96699905395508,47.064998626708984,44.22200012207031,44.49399948120117,692573000,17.1299991607666,0.053728152066469095,0.920328974723816,0.0259428825229406,3.5384615384615383,13.0,1,3.980392156862745,0.7451230392156862,1.0
2023-08-22,45.637332916259766,45.667999267578125,48.1870002746582,45.33300018310547,48.1349983215332,755293000,16.969999313354492,0.28650127572473133,0.5779762715101242,0.1355224658036604,3.75,8.0,1,4.084745762711864,0.771211440677966,1.0
2023-08-23,47.084373474121094,47.11600112915039,47.20000076293945,45.20800018310547,45.86600112915039,779046000,15.979999542236328,0.44333618619190207,0.2741989038627723,0.28246490830748244,3.4482758620689653,29.0,1,4.3125,0.8281499999999999,1.0
2023-08-24,47.1313362121582,47.16299819946289,50.26599884033203,47.159000396728516,50.215999603271484,1156044000,17.200000762939453,0.470942596749713,0.3294913640157097,0.19956602475472854,3.5,42.0,1,4.311827956989247,0.8279819892473117,1.0
2023-08-25,45.98711013793945,46.018001556396484,47.80500030517578,45.02399826049805,47.012001037597656,925341000,15.680000305175781,0.47801048308610916,0.4577584005892276,0.0642311386764049,3.5,2.0,1,3.765957446808511,0.6915143617021278,1.0
2023-08-28,46.80355453491211,46.834999084472656,46.97999954223633,44.88800048828125,46.481998443603516,685192000,15.079999923706055,0.4303686392626592,0.5522143415042332,0.017416994087398,3.2142857142857144,14.0,1,3.75,0.6875249999999999,1.0
2023-08-29,48.751243591308594,48.784000396728516,49.08100128173828,46.39099884033203,46.66600036621094,701397000,14.449999809265137,0.0398456044495105,0.936247706413269,0.0239066611975431,1.0,1.0,1,4.314285714285714,0.8285964285714285,1.0
2023-08-30,49.230926513671875,49.263999938964844,49.926998138427734,48.42499923706055,49.04399871826172,735206000,13.880000114440918,0.1183027900755405,0.8415679574012757,0.04012927655130622,3.2,5.0,1,3.945945945945946,0.7365114864864866,1.0
2023-08-31,49.321868896484375,49.35499954223633,49.74399948120117,48.95800018310547,49.380001068115234,528570000,13.569999694824219,0.03924632194237059,0.21054228065678698,0.7502113639448698,3.5,26.0,1,4.297297297297297,0.8243493243243243,1.0
2023-09-01,48.47643280029297,48.50899887084961,49.79999923706055,48.141998291015625,49.762001037597656,463830000,13.09000015258789,0.09497791180681234,0.42903601432121113,0.4759861232565813,3.473684210526316,38.0,1,3.724137931034482,0.6810594827586207,1.0
2023-09-05,48.515411376953125,48.54800033569336,48.85100173950195,47.86000061035156,48.222999572753906,382653000,14.010000228881836,0.10623046507438023,0.8768715262413025,0.016898029173413865,2.6666666666666665,3.0,1,3.851851851851851,0.712987962962963,1.0
2023-09-06,47.03328323364258,47.06100082397461,48.54899978637695,46.58000183105469,48.441001892089844,468670000,14.449999809265137,0.1742046711345513,0.8024109800656637,0.02338435376683867,3.5,6.0,1,3.3076923076923075,0.5769480769230768,1.0
